Date,y,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater,ds,weekday,is_weekend,temperature
2014-08-23,10309.019904142677,448.41073525292035,452.01863625386164,665.9724176221548,137.02033872854395,426.13773530525947,862.1408293460926,66.88233557933685,163.92632625266697,24.0,2014-08-23,5,1,0
2014-08-24,9000.47327138206,465.39175488082725,463.93575044225463,777.6935776675423,132.16247317754616,0.0,0.0,51.546910066372774,63.039092126167155,24.0,2014-08-24,6,1,0
2014-08-25,10157.499739323173,419.58649800839015,524.3196134574449,674.4989890902615,0.0,0.7256235827664399,0.0,93.91559041864987,278.6169460049469,24.0,2014-08-25,0,0,0
2014-08-26,9674.012126698735,406.8460914927043,476.2051563145988,684.9728339941734,0.0,223.68702352735966,888.6650747703594,105.99281816240732,95.81861865635987,24.0,2014-08-26,1,0,0
2014-08-27,8774.566071043084,442.6021358368136,454.8605372931144,745.7851258885798,159.45746551190229,650.1323335936245,0.0,62.87030765638123,325.13882774068884,24.0,2014-08-27,2,0,0
2014-08-28,9434.558826416653,439.5009223419399,509.03874374009206,693.6352259096363,0.0,0.0,0.0,112.84943612861093,364.9508186184901,24.0,2014-08-28,3,0,0
2014-08-29,6977.380614587316,417.07195627140857,470.9157296924212,644.3820783101174,0.0,403.49170384952936,738.1225,0.0,79.88925869263667,24.0,2014-08-29,4,0,0
2014-08-30,2299.5869147144676,168.27759646387156,247.3684543585764,302.30795642852956,0.0,0.0,0.0,0.0,1.1513513513513514,12.0,2014-08-30,5,1,0
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-31,6,1,0
2014-09-01,2227.983566310618,232.58851097928078,184.52751707264576,270.2489084715162,0.0,0.0,0.0,7.3530578157203275,56.975272355749844,8.0,2014-09-01,0,0,0
2014-09-02,7935.172942375942,446.28594067191017,467.9998685005125,696.240872070224,169.68440537471056,0.0,0.0,31.56273730684327,188.9797191794908,24.0,2014-09-02,1,0,0
2014-09-03,7644.337074843472,423.0095141348937,509.7936419520646,695.7585938619263,425.9974834683987,489.95637039412134,0.0,0.0,341.3659069763351,24.0,2014-09-03,2,0,0
2014-09-04,6918.148098623954,437.43271334468335,481.2030972438554,767.8394787793059,0.0,199.16559516851743,0.0,5.564971751412429,311.30290847687405,24.0,2014-09-04,3,0,0
2014-09-05,9581.57191366454,537.3857588813432,491.74163328552,678.9811896588723,92.45750695274327,0.0,824.9527081324333,20.885529157667385,370.0415075493107,24.0,2014-09-05,4,0,0
2014-09-06,7599.92031280328,519.3321779744733,485.5606246749688,669.020027811549,0.1616161616161616,0.0,0.0,44.5289507113308,304.66201183241947,24.0,2014-09-06,5,1,0
2014-09-07,9949.622907931443,1119.0078152458539,128.7341893008263,321.7492098498255,0.0,0.0,0.0,101.94035410895127,503.1125090671147,21.0,2014-09-07,6,1,0
2014-09-08,9473.303386491152,424.70424097593616,433.1502097679099,655.0944450102579,192.4113213017323,1111.8789943321844,767.9553355335534,19.51979019330504,221.62839281276774,24.0,2014-09-08,0,0,0
2014-09-09,7607.200284669478,409.58589475434684,436.5196277209289,675.498483097251,0.0,631.376691134029,0.0,28.826882146215908,386.23975943177186,24.0,2014-09-09,1,0,0
2014-09-10,9629.985599935359,445.977548074152,448.2624511378308,684.6750654977182,9.0919781924054,486.6476192130614,0.0,37.07418821941168,321.4068597429189,24.0,2014-09-10,2,0,0
2014-09-11,7958.504537414525,416.60089748172817,450.9497614236756,766.6970091228011,0.0,455.7380183568709,0.0,48.34293883006615,205.87849767471175,24.0,2014-09-11,3,0,0
2014-09-12,10400.824765114321,455.7225875528724,468.3125602154548,776.2035843767667,302.2560686188297,360.9571466178609,933.263440860215,44.89466220983981,355.1701674554233,24.0,2014-09-12,4,0,0
2014-09-13,7086.965686004468,450.7759543768544,518.5176515034506,692.1105579751019,0.0056980056980056,55.310776942355886,0.0,45.645808286471464,210.53988049106428,24.0,2014-09-13,5,1,0
2014-09-14,9274.247825335882,435.19690396033104,478.4745340013728,765.852788922181,1.3015481015977979,0.0,0.0,140.05024830608883,101.32412269044447,24.0,2014-09-14,6,1,0
2014-09-15,6471.631933916745,451.737396934259,482.39128745322466,682.088341359853,5.862619551975915,0.0,0.0,8.456112891147695,117.00747268062781,24.0,2014-09-15,0,0,0
2014-09-16,12803.709880623212,501.108524816015,457.65411984656026,845.6845062828829,226.99236641221373,203.85818545818546,778.5244565217391,140.79257708090418,270.81836170511974,24.0,2014-09-16,1,0,0
2014-09-17,8562.304951944614,543.5708961245572,512.1335923879673,867.6706757796031,0.0,166.6873038898732,0.0,18.69833729216152,60.82385515801514,24.0,2014-09-17,2,0,0
2014-09-18,10873.236169067453,474.16100906799556,483.8566021509897,758.5978328642494,102.28676470588236,465.1235499916218,0.0,80.43003941447076,203.1613979002041,24.0,2014-09-18,3,0,0
2014-09-19,10083.747580078976,458.0514213482956,469.1797976388483,743.5180322370035,416.919512195122,212.75421119546522,0.0,62.77585385530962,299.2191006546677,24.0,2014-09-19,4,0,0
2014-09-20,9041.83477923162,398.3613314182252,466.7421397398774,689.9149413397269,105.84981684981685,69.98855626998349,852.7078931186763,0.0,49.36580018142482,24.0,2014-09-20,5,1,0
2014-09-21,10943.382649206833,433.16350303280734,437.51824304632595,804.1964241862356,0.0,447.2748016293008,0.0,108.73239424621352,186.93730074417132,24.0,2014-09-21,6,1,0
2014-09-22,8043.242343728961,456.14085950154424,417.2970676508074,680.0424330672039,0.0,0.0,0.0,65.25850419587798,234.80056472898576,24.0,2014-09-22,0,0,0
2014-09-23,9843.737192474908,419.2730163775326,436.5516650280787,712.7661916456822,201.31961289165153,0.0,888.2253258845437,78.10106666353602,327.56164249171434,24.0,2014-09-23,1,0,0
2014-09-24,9422.680987624306,446.5784810802929,423.2718825305889,769.1609850113769,274.1001890359168,439.45839902268983,0.0,56.13965555464228,271.3022852529634,24.0,2014-09-24,2,0,0
2014-09-25,10209.174287452011,399.4327772225651,429.928217060402,679.2451834459062,135.87279151943463,509.016402184388,0.0,17.02203498802862,235.58374337009786,24.0,2014-09-25,3,0,0
2014-09-26,7521.68455177186,407.7291904951388,465.80290203972936,669.3347298526343,0.0075471698113207,230.74187725631768,803.796584513048,24.63888888888889,20.394332475700402,24.0,2014-09-26,4,0,0
2014-09-27,4601.131639133585,365.4194669919849,436.623810647596,677.4245390656821,0.0,0.0,0.0,0.0,1.4586466165413534,24.0,2014-09-27,5,1,0
2014-09-28,4704.717333007896,370.10776719777465,469.4184864692678,743.9639681974047,0.0,0.2901936564727261,0.0,0.0,1.4783427495291903,24.0,2014-09-28,6,1,0
2014-09-29,4692.498540178157,379.77122463792637,450.17705106216596,667.8750619969039,0.0,0.5242035112238285,0.0,0.0,1.374074074074074,24.0,2014-09-29,0,0,0
2014-09-30,4739.524928525804,369.9283870217591,452.75271532792993,683.0230791391249,0.0,34.416495680853714,0.0,0.0,1.4776119402985075,24.0,2014-09-30,1,0,0
2014-10-01,4762.33389124018,379.22106222399964,453.386077316959,704.2357964369086,0.0,266.1484032652426,0.0,0.0,1.5375586854460097,4.896569057286634,2014-10-01,2,0,0
2014-10-02,4707.592123122062,366.294642498584,443.6011463922132,680.4992784260721,0.0,969.9274473976159,0.0,0.0,1.416851441241685,24.0,2014-10-02,3,0,0
2014-10-03,4675.676113976596,367.2385487523515,437.0288031921836,649.482092967091,0.0,253.45861330006116,0.0,0.0,1.4336283185840708,24.0,2014-10-03,4,0,0
2014-10-04,4556.325546135708,313.059783548748,384.90437325734786,656.3747089900502,0.0,5.295080815884259,0.0,0.0,1.4444444444444444,24.0,2014-10-04,5,1,0
2014-10-05,4506.344455482775,310.35051928355455,376.75471230549635,654.038927731238,0.0,14.481005434738274,0.0,0.0,1.4326710816777042,24.0,2014-10-05,6,1,0
2014-10-06,4602.435658935632,314.72512313952654,377.1476072256931,595.0988332813952,0.0,749.484180187719,0.0,0.0,1.4235033259423504,11.891384789517218,2014-10-06,0,0,0
2014-10-07,7570.521333409384,359.69649093153726,394.5305522006484,622.3804216337497,0.0,449.05905586726163,0.0,20.23076923076923,77.18193097672656,24.0,2014-10-07,1,0,0
2014-10-08,9051.517119625576,431.9199802475874,389.2230835779133,665.8609761435407,170.06444444444443,1014.5821809162763,0.0,85.58055951209722,230.4720375721866,24.0,2014-10-08,2,0,0
2014-10-09,10357.09334256463,395.58192324721614,388.8734598605854,782.1775529192836,0.0,777.2330360222016,0.0,63.96638282386307,278.0650742235596,24.0,2014-10-09,3,0,0
2014-10-10,10131.839351206461,413.23814542449014,373.46865242981823,703.0218796811503,0.0,1.7547113428893666,0.0,27.82646392407827,253.6159976555633,24.0,2014-10-10,4,0,0
2014-10-11,9092.936612643063,383.0495763526483,377.5872007938432,727.2203481153691,0.0,0.0,920.075542863826,58.06641598370931,183.04358064406918,24.0,2014-10-11,5,1,0
2014-10-12,11837.721715851214,389.9308871351391,385.6722022059761,779.951215785637,307.6149051926561,766.8167326313068,0.0,125.07944903475823,199.373245975647,4.475975007782274,2014-10-12,6,1,0
2014-10-13,10274.825765686488,409.2283793498197,377.2148047506115,674.124609470568,0.0,0.0,0.0,41.502161856884136,249.1801336106296,24.0,2014-10-13,0,0,0
2014-10-14,9145.317467354935,359.8708987673281,383.4214834165729,648.9774984017967,0.0,548.4583770618492,0.0,95.92410790759979,107.21959497128458,24.0,2014-10-14,1,0,0
2014-10-15,7054.376558617972,386.89117028952444,385.84622073436896,639.6611851999938,4.4031335753485,1.2030075187969924,0.0,125.15536351066186,16.707597098933103,24.0,2014-10-15,2,0,0
2014-10-16,9284.51797897065,435.40886693108337,404.9034775267525,772.7400034956959,0.4485981308411215,256.1008284672302,1225.0208496813286,24.22399916306319,313.58138840025714,24.0,2014-10-16,3,0,0
2014-10-17,8940.66262673728,495.0097067867977,432.50612899145614,933.478427671431,189.1678966789668,255.68423420281772,0.0,0.0,147.34505051001332,24.0,2014-10-17,4,0,0
2014-10-18,8632.455708397554,452.3449989203376,479.3814916413697,842.8435859476656,0.0,247.42235227493816,0.0,159.04875153974743,195.6508158365361,24.0,2014-10-18,5,1,0
2014-10-19,12825.988356570862,409.16739388787755,438.54065257793576,820.307163240712,1.4301675977653632,480.6124310329311,925.6000084648322,136.80778626128838,263.5361652899479,24.0,2014-10-19,6,1,0
2014-10-20,9930.457094087878,429.25587596184073,430.10406760424576,233.26329932725554,0.4428044280442804,0.014760147601476,0.0,31.156826568265682,198.98778277435665,24.0,2014-10-20,0,0,0
2014-10-21,9957.597084778572,427.56963649957424,403.9731445117916,995.7081167020708,0.0393258426966292,0.0,0.0,0.0,176.49492955213665,24.0,2014-10-21,1,0,0
2014-10-22,9052.069701259104,395.89054003442084,371.83030497222944,717.0528549398487,0.0,291.58572285339665,0.0,12.815985130111525,82.48199532871492,24.0,2014-10-22,2,0,0
2014-10-23,11608.336478608237,433.2236095435719,414.72685601962246,643.936211228109,0.0,18.653120572734494,0.0,26.12307846636007,122.68980454494093,23.997863247863247,2014-10-23,3,0,0
2014-10-24,9543.567421229323,463.2348150588445,403.99988788732844,696.1016330167746,0.0,265.3937903612832,912.5669144981412,5.8703007518797,361.9043788458497,24.0,2014-10-24,4,0,0
2014-10-25,8703.677705960985,386.24702761748193,335.6708207304103,727.1357775132664,0.0597014925373134,269.75191822886364,0.0,38.30285943308871,148.42090303526138,24.0,2014-10-25,5,1,0
2014-10-26,10965.49513420629,425.60452450307497,394.8333093083356,731.3342942064332,0.0,255.8915887850467,0.0,112.7286788194139,144.63737217293297,24.0,2014-10-26,6,1,0
2014-10-27,153.0222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014-10-27,0,0,0
2014-10-28,4704.371957373358,232.97951297404654,172.15654399226597,345.13971877481407,0.0,0.0,0.0,0.0,149.85350449468183,11.0,2014-10-28,1,0,0
2014-10-29,10071.283196408067,442.0293672118611,381.60547795063127,668.028148141212,0.0,51.94046905853513,892.437616387337,63.53583093747649,285.9253871182744,24.0,2014-10-29,2,0,0
2014-10-30,8677.829566626951,414.6840933297611,414.62704212503206,646.8192809803548,0.0,292.4142955888784,0.0,0.0,190.30839821756612,24.0,2014-10-30,3,0,0
2014-10-31,10237.481244920951,551.2048229186008,451.67604140889006,815.9415476733794,319.29026217228466,247.32394203507297,0.0,0.0,321.1153351790291,24.0,2014-10-31,4,0,0
2014-11-01,9641.22301363209,433.13729197290445,378.60811034329976,722.7200454339811,0.0,267.7769586084448,907.3816859013482,66.24574898861745,93.38587257040291,24.0,2014-11-01,5,1,0
2014-11-02,9974.97624187114,467.5817204189278,412.70002920143463,656.2315394938036,0.0,19.03718859235422,0.0,79.82799270392367,207.98327897598793,24.0,2014-11-02,6,1,0
2014-11-03,11385.3961905567,438.4951729215656,407.8668659021748,776.6185832565175,0.0,275.84834271419635,0.0,0.0,218.09628014878155,24.0,2014-11-03,0,0,0
2014-11-04,8687.28290664339,411.9747694386346,341.88666344869705,660.5007489515995,0.0,339.5385789565827,0.0,0.0,153.9715161812167,24.0,2014-11-04,1,0,0
2014-11-05,8382.65908784577,361.8226100030834,327.48083652788085,635.9640069306083,1.2710280373831775,289.6026707270118,934.7641914087837,0.0,176.74089329752604,23.99805447470817,2014-11-05,2,0,0
2014-11-06,8226.236524257703,367.1155583260026,327.17004691071435,644.3916131434897,0.0,309.3568121704047,0.0,0.0,255.8954183376261,23.998073217726397,2014-11-06,3,0,0
2014-11-07,7243.712376237674,368.31417791574916,354.31925602827357,767.5393094930657,86.8403936372115,283.012899524287,866.1718372423596,0.0,98.09985320494417,23.997867803837952,2014-11-07,4,0,0
2014-11-08,4433.03829611078,308.9281305594992,333.7175546506142,601.0025895188516,0.0,0.0,0.0,0.0,1.4972067039106145,24.0,2014-11-08,5,1,0
2014-11-09,5824.565016048763,308.3036843982983,323.7386335970875,589.5152403718266,0.3754465184808301,0.0,0.0,23.48070212841559,20.487236014144454,24.0,2014-11-09,6,1,0
2014-11-10,4444.1002219418115,237.64500285691764,163.92673123019154,484.701292523346,0.0,0.0,0.0,47.72546145484666,250.98005711292842,12.0,2014-11-10,0,0,0
2014-11-11,9985.109147680294,471.88067003433895,372.7353397770421,922.8642337556221,0.0,0.0,0.0,8.642131458589978,321.3770628830919,24.0,2014-11-11,1,0,0
2014-11-12,8314.901807300954,399.86058234002184,391.93015751262465,723.3196191569583,0.0,570.8438661710038,0.0,120.41279882852308,279.7474879382011,24.0,2014-11-12,2,0,0
2014-11-13,9090.846840618558,416.9893917150922,350.8235907314154,668.462712002906,0.0,306.122138315771,922.6018691588783,40.93158970625298,114.55062531728277,24.0,2014-11-13,3,0,0
2014-11-14,9329.988397309313,441.07636499078427,409.2117081850411,828.6068754517322,0.0,630.6742970577162,0.0,20.584529062293715,356.23032840705434,24.0,2014-11-14,4,0,0
2014-11-15,8229.90562426803,377.82566545927955,392.73667982822644,669.3106071484384,150.4120552873636,0.1838578887085327,0.0,112.50688200025846,22.92251348681711,24.0,2014-11-15,5,1,0
2014-11-16,8950.69832032882,405.1363413062101,356.54467499769635,682.2079390748537,0.0,314.3252761373703,0.0,65.80261406395758,185.66955823167277,24.0,2014-11-16,6,1,0
2014-11-17,8330.153800490632,391.01204847919405,338.3809334283952,767.2162322415901,0.0,89.23748212641813,0.0,0.0,49.05327021907488,19.59009900990099,2014-11-17,0,0,0
2014-11-18,10890.729104428865,363.0679482929022,348.67562100408406,689.3458098803374,196.94776119402985,281.0579022339575,951.2498500488214,23.645997286295795,228.29198062412726,0.0,2014-11-18,1,0,0
2014-11-19,8405.302253594778,461.52716078474225,346.9835885170532,683.4190127598911,0.0,589.9064165155531,0.0,0.0,109.15416674345084,0.0,2014-11-19,2,0,0
2014-11-20,9647.1584360252,412.938423755795,336.7584295254028,733.4302974155519,0.0,0.0093283582089551,0.0769230769230769,26.858815563016673,222.56709088376277,8.54945054945055,2014-11-20,3,0,0
2014-11-21,10454.30203034485,372.95868409290625,316.3616929658012,726.5740567378706,0.0,299.7464267446811,943.6679104477612,29.856763667695045,77.48392111317715,24.0,2014-11-21,4,0,0
2014-11-22,8185.488755412333,381.2992792887757,362.8213385161621,660.436392312552,0.0,45.76536312849162,0.0,20.623616236162363,24.490936993482084,24.0,2014-11-22,5,1,0
2014-11-23,12931.505156590823,392.92999242083,373.43802989282375,699.8846485080545,0.0,384.9766863635566,0.0074074074074074,184.94029903469362,203.4727523029735,24.0,2014-11-23,6,1,0
2014-11-24,12216.263061321266,407.69757884633117,286.5070213671046,744.994874763363,0.0,1049.8657616202117,946.484804817348,39.26555061689358,225.3120422653832,24.0,2014-11-24,0,0,0
2014-11-25,14228.59411167782,361.92829547300073,364.3779469966278,700.3097894766747,0.0,0.0,0.0,0.0,113.35935178378051,3676.624348347058,2014-11-25,1,0,0
2014-11-26,12694.463872955359,359.84860756592485,347.6582700917801,681.0778252580266,0.4757462686567164,0.0150556543575177,0.0,117.60179470990127,183.35864867779148,1612.725341749198,2014-11-26,2,0,0
2014-11-27,11857.243750120168,374.2443412643966,333.88418839387543,702.8507434386486,0.0,390.36664091465167,0.0,41.89727108471267,259.4426117975704,929.1533676420225,2014-11-27,3,0,0
2014-11-28,11027.905903404602,415.6139929322767,401.69767363958096,1095.6484648417106,5.153110850243166,313.8934195973092,935.1019335526202,65.25912337752578,236.6595154556154,250.48054781667142,2014-11-28,4,0,0
2014-11-29,9931.258091282498,414.55296374227913,370.14266120888044,759.8332912547341,164.20670391061452,308.73166193009484,0.0,12.248279975586751,144.32676703974136,24.0,2014-11-29,5,1,0
2014-11-30,12724.348797417446,398.7312046153215,374.8467313310611,790.8315402172782,0.0,303.7843981029432,0.0,84.34099958571105,244.97936520059747,2054.4598884180937,2014-11-30,6,1,0
2014-12-01,12913.630915150801,422.183035182042,346.3693965577172,715.5993523744725,0.5363128491620112,0.3159851301115242,937.8796992481203,50.45026916651745,240.7103206409858,62.16540287797189,2014-12-01,0,0,0
2014-12-02,12720.95868329487,428.42062770128234,401.61819191958193,719.0536816707639,0.0,606.143851359799,0.0,46.876099206157626,302.2569875510145,683.3518888332707,2014-12-02,1,0,0
2014-12-03,12454.428443615021,342.99958902043545,322.05624753780364,625.2523033202829,1.9284369114877589,397.0743235245016,936.2808003012254,65.05900241278513,43.110228913363265,2533.052598153345,2014-12-03,2,0,0
2014-12-04,4951.738843387928,322.93983144526595,297.6544429616755,681.3885263728636,0.0,0.0,0.0,0.0,1.5046382189239331,24.0,2014-12-04,3,0,0
2014-12-05,4920.934378825691,280.9170544765536,277.414909847707,585.4687116534825,1.8998144712430427,0.0,0.0,0.0,1.4862425130775567,24.0,2014-12-05,4,0,0
2014-12-06,4909.17209469849,286.99148082618046,273.9125984267298,580.8405321185332,0.0,0.0,0.0,0.0,1.4758088433075156,24.0,2014-12-06,5,1,0
2014-12-07,4807.7784716802435,273.93963691767834,293.3023094940207,575.4940770271295,0.0,0.0,0.0,0.0,1.489795918367347,24.0,2014-12-07,6,1,0
2014-12-08,5032.817629586395,308.93536048696944,268.90282091538916,614.027384285805,0.0,0.0,0.0,0.0,1.54392523364486,24.0,2014-12-08,0,0,0
2014-12-09,5037.076421360325,291.75544905075486,275.6945258723202,596.6082359022698,0.0,0.0,0.0,0.0,1.534195933456562,24.0,2014-12-09,1,0,0
2014-12-10,4877.000145935082,278.7178782754454,294.25896621741833,576.7915312866935,0.0,0.0,0.0,0.0,1.529739776951673,24.0,2014-12-10,2,0,0
2014-12-11,9439.181448661966,358.5790775099026,301.8628292378696,727.4497182858306,0.0,0.0,0.0,217.69198583412066,57.511354417144645,24.0,2014-12-11,3,0,0
2014-12-12,9671.921296757599,373.8474447907453,307.2844004842463,632.6847509360412,173.06641366223909,1114.9591549563033,0.0,71.52409792373653,163.50847164272125,70.04007633587787,2014-12-12,4,0,0
2014-12-13,16704.186593393082,377.30621490695586,281.1577767080123,668.9282466418102,0.0,994.0204739659627,0.0,37.37222920732317,107.55324697925273,4608.120747604368,2014-12-13,5,1,0
2014-12-14,21295.30703498319,379.60322844249583,327.2779178670569,651.5988686734914,0.1486988847583643,0.0,992.1637998940175,123.42455548125369,110.25457758014181,4963.376901154233,2014-12-14,6,1,0
2014-12-15,14276.184810052993,386.1980228647319,329.73724377620493,737.2379020101087,0.0019230769230769,542.2332695984703,0.0,0.0,115.80547596902812,3211.015647257725,2014-12-15,0,0,0
2014-12-16,17604.57376048692,426.025426256564,360.72894878405685,965.0222448954604,1.7738993710691824,0.0,0.0,45.99935609619682,230.68854594686923,4160.809070908347,2014-12-16,1,0,0
2014-12-17,14844.796543931114,373.23452235627747,368.7442033508393,668.9148767728501,0.971590909090909,0.0,0.0,93.68111853994736,235.3583860066627,2655.487466463234,2014-12-17,2,0,0
2014-12-18,7259.175443790352,232.84725031199457,178.07171952857223,305.71500746910164,0.0,0.0,967.5315985130112,0.0,29.444651362893733,1077.326786384638,2014-12-18,3,0,0
2014-12-19,6118.434716861545,288.89327810664776,204.83995025285802,403.00425884244015,168.39444444444445,336.4134061705491,0.0,0.0,46.11847339010763,13.97897611640548,2014-12-19,4,0,0
2014-12-20,23793.75951496792,505.54780375484506,332.1585442699695,943.1756241507096,0.0,0.0,916.916280148423,37.837797743127936,139.5991543551307,6428.933775819757,2014-12-20,5,1,0
2014-12-21,22372.763510718178,520.7647891955852,350.9859381022049,878.3703752589761,8.388546243100146,640.8317726676325,949.46468401487,97.3550954479819,356.683424034849,5266.960353684952,2014-12-21,6,1,0
2014-12-22,18961.05082387882,496.26768919057105,394.31580318756124,757.3859331339845,0.2681564245810056,330.89902017090446,901.7076350093108,0.0,134.42876366823094,3826.721421837036,2014-12-22,0,0,0
2014-12-23,18177.26307870722,543.7608949871803,425.07100681073484,691.3411591459565,0.0,297.2768761498023,0.0,16.300576115704008,63.70935170630529,3539.062488124142,2014-12-23,1,0,0
2014-12-24,23690.16350000976,517.1786572554879,400.8145121620755,859.5642994368462,0.9534450651769087,0.0,983.9499072356215,38.75875645265297,163.20917994124184,4005.692437478236,2014-12-24,2,0,0
2014-12-25,36061.815277846355,593.5505933779134,353.87509128152675,832.92304687535,0.0,0.0,1857.7775937727095,17.0853889943074,90.06822035076017,9750.75016289077,2014-12-25,3,0,0
2014-12-26,20706.398308805256,575.4800552056912,328.3449419715923,743.8739796724673,0.0,0.0,1793.933578809976,92.99404508618396,60.01075711931561,23.932526199509645,2014-12-26,4,0,0
2014-12-27,16648.80888935957,449.7031836476182,336.5262232090329,645.2751127223244,0.0,1286.2137630029074,999.3711162018684,171.8647835409408,241.39950607308668,23.960979900233703,2014-12-27,5,1,0
2014-12-28,15776.860551557096,403.31013044045676,291.4339825709029,835.1303383232225,383.5441329179647,1007.2069494195098,0.0074626865671641,109.03034623548865,355.4610107848876,23.98320195477476,2014-12-28,6,1,0
2014-12-29,17400.682179581145,379.19790115450587,277.48465403777294,660.3076048308228,0.0,739.0822786554232,990.4878504672896,71.27438362432717,109.83935935110884,23.98512657298572,2014-12-29,0,0,0
2014-12-30,13546.00326570797,361.9897496452434,277.5076421330264,828.0576453971116,0.0,842.7003331419485,0.0,183.3259258358495,134.08974325291973,24.0,2014-12-30,1,0,0
2014-12-31,10574.884197733301,326.4400246893589,279.13983478558566,723.126554629959,4.794007490636704,0.0,976.7862453531598,10.852611940298509,18.07434944237918,23.994420304729157,2014-12-31,2,0,0
2015-01-01,7447.202316345325,299.24475941465334,319.558849605987,609.5680866399811,0.0,0.0,0.0,0.0,2.087432464839397,23.98688084547224,2015-01-01,3,0,0
2015-01-02,6879.606526693523,284.2103329970682,315.1102330948162,586.2406300092814,0.0,0.0,0.0,0.0,1.4701492537313432,23.98316706920088,2015-01-02,4,0,0
2015-01-03,7716.370989328704,282.82575988986366,282.79783710911056,597.8175228849973,0.0,0.0,0.0,0.0,1.4569288389513109,23.996254629110087,2015-01-03,5,1,0
2015-01-04,8254.119687929451,280.85400367509044,280.06296996952005,689.1314681630032,0.0,0.0,0.0,0.0,1.4616822429906542,23.98500452838403,2015-01-04,6,1,0
2015-01-05,10186.491110336949,364.4098331025698,308.1069862666349,624.11731968271,0.0,0.0112359943856406,0.0,99.72686657589098,23.489230753961124,23.99812734082397,2015-01-05,0,0,0
2015-01-06,13258.064093309124,388.94377055943295,323.56382094769106,697.1275870061941,0.0,761.495136506017,0.0,42.672628477723116,176.71962296639083,23.994399471789254,2015-01-06,1,0,0
2015-01-07,12732.857104153773,384.04021001043054,296.6005882818785,741.8975017460328,0.6268656716417911,567.7459900402655,1.9176029962546817,138.10678645272998,126.40903336071692,23.98577543054239,2015-01-07,2,0,0
2015-01-08,11470.404497697391,381.40479049975414,334.499575033556,652.2244947807266,0.0,340.71562424657446,0.0,97.0055559006882,114.88666605463821,27.823973286929363,2015-01-08,3,0,0
2015-01-09,12841.594400949827,387.5750532608576,353.4640309808454,647.1722655051569,0.0,344.78439977517036,1014.5110553909278,72.15704544818124,211.20359518293594,24.48030018761726,2015-01-09,4,0,0
2015-01-10,12748.545172766617,382.6586708475932,400.04472321820396,689.0786648437431,0.0,0.0,0.0,120.29361138736192,163.63270520783993,23.99064363933678,2015-01-10,5,1,0
2015-01-11,15558.581191806956,423.6327452346014,314.73199250270983,739.9421049618445,519.2003703288071,696.0143583736019,0.0,215.6268018555862,199.77084044169018,23.98500784324058,2015-01-11,6,1,0
2015-01-12,11713.625908983213,385.62361827419386,333.00541948987706,688.216730383595,0.0,0.0095758043536869,979.3837429111531,89.12778854672459,142.5305233523335,24.0,2015-01-12,0,0,0
2015-01-13,12849.431708269773,416.71382894075515,319.3260702182045,728.8152466569591,0.0,1036.3440418284201,0.0,38.78188445988353,154.05168925149644,23.996222848378927,2015-01-13,1,0,0
2015-01-14,16178.745718991451,528.396331464621,302.04049391678865,788.3719181572573,0.0,349.7150732973276,0.0037453183520599,197.48138531040735,228.29223236378817,23.98863615826969,2015-01-14,2,0,0
2015-01-15,11693.15770707281,366.9680871685471,355.4577456677787,643.0406707514936,0.0,423.83711763189547,973.6275854731168,167.37850949121838,137.52325006942596,23.994343175922964,2015-01-15,3,0,0
2015-01-16,10620.86649655135,442.2289730828329,275.1958555911447,651.5025736403123,0.0,0.0,0.0,211.3063312767258,62.80805314135683,23.992484570693726,2015-01-16,4,0,0
2015-01-17,9469.539673854992,578.2172503665726,283.28654874774867,594.4518574727134,0.0,0.0,0.0,60.68901303538175,4.184816090505594,23.99625468164794,2015-01-17,5,1,0
2015-01-18,11902.000909071485,341.2411421014022,288.1675735514247,768.9909084713735,0.0595903165735568,0.0,0.0,279.839564390573,30.82993774132372,23.985164455998962,2015-01-18,6,1,0
2015-01-19,11749.415221314634,384.73279362698634,274.1683350132888,674.7472790580586,0.0,0.0,0.0,58.69634310454093,212.08286262364743,23.98707460172932,2015-01-19,0,0,0
2015-01-20,14907.266918799643,338.45556959437926,296.78945545753817,678.2824592996445,0.7237979842484992,1263.7060183371123,0.0,100.80129832403645,72.85204391049086,23.996268656716417,2015-01-20,1,0,0
2015-01-21,17261.286187137863,383.50718413941905,343.99019668656945,767.0012472776814,0.0,0.9664551641614888,0.0,149.97335014612707,212.7088788243834,23.996285950755226,2015-01-21,2,0,0
2015-01-22,14347.680224164238,413.42373899663335,302.46522894942694,713.4183418510506,0.0,1064.93973923588,994.5325884543762,86.31645935618641,171.82586782033982,23.99626166918218,2015-01-22,3,0,0
2015-01-23,14615.339443500072,375.970361524302,290.31330588568994,649.9184526932935,499.01844283871645,759.9071266311088,0.0,203.41984486055318,141.76834819998732,24.236598890942698,2015-01-23,4,0,0
2015-01-24,15535.103159172442,438.8646355215095,310.2076498579062,658.5752673524274,0.0018796992481203,0.0,986.7334774724509,174.00419479925392,66.82352836927825,23.98501825374281,2015-01-24,5,1,0
